경도,위도,주소,도로종류,도로기능,도로규모,도로폭
127.016752,37.54768840000001,서울특별시 성동구 금호동4가 동호로2가길,일반도로,국지도로,소로,6m미만
127.0186622,37.5473185,서울특별시 성동구 금호동4가 동호로2나길,일반도로,국지도로,소로,6m미만
127.0073028,37.5595317,서울특별시 중구 장충동1가 동호로20나길,일반도로,국지도로,소로3류,폭6-8m
127.0089896,37.5600129,서울특별시 중구 장충동1가 동호로20길,일반도로,국지도로,소로,6m미만
127.0075788,37.5596605,서울특별시 중구 장충동1가 동호로20길,일반도로,국지도로,소로,6m미만
127.0100649,37.5587695,서울특별시 중구 신당동 청구로21길,일반도로,국지도로,소로,6m미만
127.0049482,37.5602692,서울특별시 중구 장충동2가 동호로24길,일반도로,국지도로,소로,6m미만
127.0013775,37.5588279,서울특별시 중구 장충동2가 동호로25길,일반도로,국지도로,소로,6m미만
127.0015024,37.55914850000001,서울특별시 중구 장충동2가 193-113,일반도로,국지도로,소로,6m미만
127.0019048,37.5606869,서울특별시 중구 묵정동 동호로27길,일반도로,국지도로,소로,6m미만
127.0035945,37.5605313,서울특별시 중구 장충동2가 186-43,일반도로,국지도로,소로,6m미만
127.0042441,37.5611721,서울특별시 중구 장충동2가 186-23,일반도로,국지도로,소로,6m미만
127.0014793,37.5635098,서울특별시 중구 충무로5가 동호로31길,일반도로,국지도로,소로,6m미만
127.000677,37.5654131,서울특별시 중구 오장동 148-20,일반도로,국지도로,소로2류,폭8-10m
127.0034456,37.565202,서울특별시 중구 광희동1가 동호로34길,일반도로,국지도로,소로,6m미만
127.0012285,37.5662745,서울특별시 중구 을지로5가 275-15,일반도로,국지도로,소로3류,폭6-8m
127.0006211,37.5685146,서울특별시 중구 주교동 동호로37길,일반도로,국지도로,소로,6m미만
127.0029956,37.5704329,서울특별시 종로구 종로5가 종로,일반도로,국지도로,소로2류,폭8-10m
127.0172607,37.5479475,서울특별시 성동구 금호동4가 동호로4길,일반도로,국지도로,소로,6m미만
127.0110841,37.5523968,서울특별시 중구 신당동 다산로8길,일반도로,국지도로,소로,6m미만
127.013781,37.5538441,서울특별시 중구 신당동 349-429,일반도로,국지도로,소로,6m미만
127.01341,37.55341749999999,서울특별시 중구 신당동 349-202,일반도로,국지도로,소로,6m미만
127.0137582,37.552415,서울특별시 중구 신당동 동호로8나길,일반도로,국지도로,소로,6m미만
127.0137689,37.5521415,서울특별시 중구 신당동 동호로8나길,일반도로,국지도로,소로,6m미만
127.0150503,37.5534506,서울특별시 중구 신당동 동호로8라길,일반도로,국지도로,소로,6m미만
126.8926482,37.4702313,서울특별시 금천구 독산동 두산로,일반도로,국지도로,중로1류,폭20-25m
126.8927973,37.4694665,서울특별시 금천구 독산동 두산로10길,일반도로,국지도로,소로,6m미만
126.8937659,37.4719946,서울특별시 금천구 독산동 가산로3길,일반도로,국지도로,소로1류,폭10-12m
126.894846,37.4713614,서울특별시 금천구 독산동 두산로13길,일반도로,국지도로,소로3류,폭6-8m
126.8944712,37.469383,서울특별시 금천구 독산동 범안로17길,일반도로,국지도로,소로2류,폭8-10m
126.8896471,37.4731893,서울특별시 금천구 가산동 두산로3가길,일반도로,국지도로,소로,6m미만
126.8890162,37.4719756,서울특별시 금천구 가산동 237-100,일반도로,국지도로,소로,6m미만
126.8905276,37.472063,서울특별시 금천구 독산동 335-17,일반도로,국지도로,소로2류,폭8-10m
126.8914954,37.4712375,서울특별시 금천구 독산동 두산로7길,일반도로,국지도로,소로3류,폭6-8m
126.8917125,37.4728441,서울특별시 금천구 가산동 235-65,일반도로,국지도로,소로,6m미만
126.892583,37.4723739,서울특별시 금천구 가산동 가산로3길,일반도로,국지도로,소로3류,폭6-8m
126.9785103,37.54738529999999,서울특별시 용산구 후암동 후암로16가길,일반도로,국지도로,소로,6m미만
126.9759008,37.5474232,서울특별시 용산구 후암동 두텁바위로1길,일반도로,국지도로,소로3류,폭6-8m
126.9747916,37.547094,서울특별시 용산구 후암동 한강대로96가길,일반도로,국지도로,소로,6m미만
126.9767411,37.5467884,서울특별시 용산구 후암동 두텁바위로1나길,일반도로,국지도로,소로,6m미만
126.9768285,37.5462788,서울특별시 용산구 후암동 두텁바위로13길,일반도로,국지도로,소로,6m미만
126.977255,37.5462859,서울특별시 용산구 후암동 두텁바위로15길,일반도로,국지도로,소로,6m미만
126.9796314,37.5466453,서울특별시 용산구 후암동 두텁바위로25길,일반도로,국지도로,소로,6m미만
126.9803697,37.546946,서울특별시 용산구 후암동 두텁바위로31길,일반도로,국지도로,소로,6m미만
126.9807455,37.5473312,서울특별시 용산구 후암동 두텁바위로35길,일반도로,국지도로,소로,6m미만
126.9809642,37.5477209,서울특별시 용산구 후암동 389-55,일반도로,국지도로,소로,6m미만
126.9828514,37.5467427,서울특별시 용산구 후암동 두텁바위로38가길,일반도로,국지도로,소로,6m미만
126.9834166,37.5469651,서울특별시 용산구 후암동 409-69,일반도로,국지도로,소로,6m미만
126.9830968,37.5475204,서울특별시 용산구 후암동 두텁바위로40길,일반도로,국지도로,소로,6m미만
126.9827401,37.5483458,서울특별시 용산구 후암동 401-4,일반도로,국지도로,소로,6m미만
126.9815695,37.54815809999999,서울특별시 용산구 후암동 두텁바위로47길,일반도로,국지도로,소로,6m미만
126.9731775,37.5461781,서울특별시 용산구 갈월동 34-34,일반도로,국지도로,소로,6m미만
126.9816594,37.5490346,서울특별시 용산구 후암동 두텁바위로53길,일반도로,국지도로,소로,6m미만
126.9812588,37.5493811,서울특별시 용산구 후암동 두텁바위로57길,일반도로,국지도로,소로,6m미만
126.98268,37.54873449999999,서울특별시 용산구 후암동 두텁바위로58길,일반도로,국지도로,소로,6m미만
126.9830495,37.5491975,서울특별시 용산구 후암동 두텁바위로60길,일반도로,국지도로,소로,6m미만
126.9808191,37.54979,서울특별시 용산구 후암동 두텁바위로61길,일반도로,국지도로,소로,6m미만
126.9801267,37.5510267,서울특별시 용산구 후암동 두텁바위로69길,일반도로,국지도로,소로,6m미만
126.9789738,37.5522823,서울특별시 용산구 후암동 두텁바위로75길,일반도로,국지도로,소로,6m미만
127.0462814,37.5382393,서울특별시 성동구 성수동1가 둘레1길,일반도로,국지도로,소로,6m미만
127.0514007,37.5370328,서울특별시 성동구 성수동2가 둘레9나길,일반도로,국지도로,소로,6m미만
127.0522722,37.5368714,서울특별시 성동구 성수동2가 둘레11길,일반도로,국지도로,소로,6m미만
127.0525247,37.5361498,서울특별시 성동구 성수동2가 성수이로,일반도로,국지도로,소로,6m미만
127.0563365,37.5361404,서울특별시 성동구 성수동2가 둘레15가길,일반도로,국지도로,소로,6m미만
127.0554809,37.53594700000001,서울특별시 성동구 성수동2가 657-3,일반도로,국지도로,소로3류,폭6-8m
127.056246,37.5353376,서울특별시 성동구 성수동2가 둘레17길,일반도로,국지도로,소로,6m미만
127.0574018,37.53540810000001,서울특별시 성동구 성수동2가 둘레19길,일반도로,국지도로,소로3류,폭6-8m
127.058252,37.5358093,서울특별시 성동구 성수동2가 둘레21가길,일반도로,국지도로,소로,6m미만
127.0570341,37.535854,서울특별시 성동구 성수동2가 둘레21길,일반도로,국지도로,소로,6m미만
127.0589453,37.5357326,서울특별시 성동구 성수동2가 212-10,일반도로,국지도로,소로,6m미만
127.0472468,37.537449,서울특별시 성동구 성수동1가 둘레3가길,일반도로,국지도로,소로,6m미만
127.0469533,37.5382192,서울특별시 성동구 성수동1가 694-3,일반도로,국지도로,소로,6m미만
127.0474969,37.53807279999999,서울특별시 성동구 성수동1가 둘레3나길,일반도로,국지도로,소로,6m미만
127.048141,37.5378273,서울특별시 성동구 성수동1가 694-3,일반도로,국지도로,소로,6m미만
127.0493437,37.5371248,서울특별시 성동구 성수동1가 694-3,일반도로,국지도로,소로,6m미만
127.048903,37.5375432,서울특별시 성동구 성수동1가 694-3,일반도로,국지도로,소로,6m미만
127.0500682,37.5372575,서울특별시 성동구 성수동1가 694-3,일반도로,국지도로,소로,6m미만
127.050727,37.5371746,서울특별시 성동구 성수동1가 둘레9길,일반도로,국지도로,소로,6m미만
127.0515104,37.5371944,서울특별시 성동구 성수동2가 둘레9나길,일반도로,국지도로,소로,6m미만
127.0541767,37.5361265,서울특별시 성동구 성수동2가 성수이로6길,일반도로,국지도로,소로,6m미만
126.9336359,37.5080045,서울특별시 동작구 대방동 등용로8길,일반도로,국지도로,소로,6m미만
126.9339426,37.50962850000001,서울특별시 동작구 대방동 등용로10나길,일반도로,국지도로,소로,6m미만
126.9335993,37.5102276,서울특별시 동작구 대방동 등용로10길,일반도로,국지도로,소로,6m미만
126.9343413,37.5099081,서울특별시 동작구 대방동 등용로10나길,일반도로,국지도로,소로,6m미만
126.9336922,37.5107582,서울특별시 동작구 대방동 43-22,일반도로,국지도로,소로,6m미만
126.9326657,37.5108492,서울특별시 동작구 대방동 등용로12가길,일반도로,국지도로,소로,6m미만
126.9327645,37.5110436,서울특별시 동작구 대방동 등용로12가길,일반도로,국지도로,소로,6m미만
126.93361,37.5115646,서울특별시 동작구 대방동 등용로12나길,일반도로,국지도로,소로,6m미만
126.9337251,37.510958,서울특별시 동작구 대방동 등용로12다길,일반도로,국지도로,소로,6m미만
126.9341669,37.5123524,서울특별시 동작구 대방동 노량진로,일반도로,국지도로,소로,6m미만
126.9363668,37.5067822,서울특별시 동작구 상도동 363-290,일반도로,국지도로,소로,6m미만
126.9367593,37.5063754,서울특별시 동작구 상도동 900-5,일반도로,국지도로,소로,6m미만
126.9346902,37.5093961,서울특별시 동작구 대방동 44-330,일반도로,국지도로,소로,6m미만
126.9337567,37.5062725,서울특별시 동작구 대방동 등용로8가길,일반도로,국지도로,소로,6m미만
126.9337518,37.5066396,서울특별시 동작구 대방동 등용로8길,일반도로,국지도로,소로,6m미만
126.9335064,37.50778529999999,서울특별시 동작구 대방동 등용로8길,일반도로,국지도로,소로,6m미만
126.9317383,37.50945430000001,서울특별시 동작구 대방동 등용로9길,일반도로,국지도로,소로,6m미만
126.8625104,37.5415283,서울특별시 강서구 등촌동 87-5,일반도로,국지도로,소로3류,폭6-8m
126.8621715,37.5366611,서울특별시 강서구 등촌동 등촌로13가길,일반도로,국지도로,소로,6m미만
126.8598004,37.5376476,서울특별시 강서구 화곡동 504-69,일반도로,국지도로,소로,6m미만
126.861303,37.5366794,서울특별시 강서구 화곡동 등촌로13나길,일반도로,국지도로,소로,6m미만
126.8584631,37.5350066,서울특별시 강서구 화곡동 등촌로13다길,일반도로,국지도로,소로,6m미만
126.8589472,37.5357652,서울특별시 강서구 화곡동 943-13,일반도로,국지도로,소로,6m미만
126.8604683,37.5375372,서울특별시 강서구 화곡동 등촌로13마길,일반도로,국지도로,소로,6m미만
126.8571164,37.5356412,서울특별시 강서구 화곡동 943-13,일반도로,국지도로,소로3류,폭6-8m
126.8559448,37.5366848,서울특별시 강서구 화곡동 곰달래로53길,일반도로,국지도로,소로,6m미만
126.855118,37.5375982,서울특별시 강서구 화곡동 등촌로13자길,일반도로,국지도로,소로,6m미만
126.8625668,37.53076009999999,서울특별시 강서구 화곡동 944-1,일반도로,국지도로,소로,6m미만
126.8615306,37.5312828,서울특별시 강서구 화곡동 944-3,일반도로,국지도로,소로,6m미만
126.8614313,37.5306678,서울특별시 강서구 화곡동 등촌로3나길,일반도로,국지도로,소로,6m미만
126.8623688,37.5370121,서울특별시 강서구 등촌동 등촌로35가길,일반도로,국지도로,소로,6m미만
126.8625285,37.5385136,서울특별시 강서구 등촌동 89,일반도로,국지도로,소로2류,폭8-10m
126.8581325,37.5447336,서울특별시 강서구 등촌동 등촌로39가길,일반도로,국지도로,소로,6m미만
